Nodes,Edges,Latitude,Longitude
"IGBT Group, Development Department, Matsumoto Branch, Fuji Hitachi Power Semiconductor Company Limited, Nagano, Japan","Power Semiconductor Quality Assurance Department, Matsumoto Factory, Fuji EIectric Company Limited, Nagano, Japan",36.1143945,138.0319015
"IGBT Group, Development Department, Matsumoto Branch, Fuji Hitachi Power Semiconductor Company Limited, Nagano, Japan","Core Technology Development Department, Matsumoto Factory, Fuji EIectric Company Limited, Nagano, Japan",36.1143945,138.0319015
"Core Technology Development Department, Matsumoto Factory, Fuji EIectric Company Limited, Nagano, Japan","Power Semiconductor Quality Assurance Department, Matsumoto Factory, Fuji EIectric Company Limited, Nagano, Japan",36.1143945,138.0319015
"Core Technology Development Department, Matsumoto Factory, Fuji EIectric Company Limited, Nagano, Japan","IGBT Group, Development Department, Matsumoto Branch, Fuji Hitachi Power Semiconductor Company Limited, Nagano, Japan",36.1143945,138.0319015
"South Epitaxy Corporation, Taiwan","Institute of Microelectronics, Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan",,
"South Epitaxy Corporation, Taiwan","Department of Physics, National Central University, Chungli, Taiwan",,
"Institute of Microelectronics, Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan","South Epitaxy Corporation, Taiwan",22.9912348,120.184982
"Institute of Microelectronics, Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan","Department of Physics, National Central University, Chungli, Taiwan",22.9912348,120.184982
"Department of Physics, National Central University, Chungli, Taiwan","South Epitaxy Corporation, Taiwan",24.9686737,121.0996037
"Department of Physics, National Central University, Chungli, Taiwan","Institute of Microelectronics, Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan",24.9686737,121.0996037
"Center for Photonics and Optoelectronic Materials (POEM), Department of Electrical Engineering, Princeton University, Princeton, NJ, USA","Center for Photonics and Optoelectronic Materials, EQUAD, Princeton University, Princeton, NJ, USA",40.0757384,-74.4041622
"Center for Photonics and Optoelectronic Materials, EQUAD, Princeton University, Princeton, NJ, USA","Center for Photonics and Optoelectronic Materials (POEM), Department of Electrical Engineering, Princeton University, Princeton, NJ, USA",40.0757384,-74.4041622
"System Engineering Team, Semiconductor Business, Samsung Electronics Company Limited, Hwasung, Gyeonggi-Do, South Korea","Department of Business and Administration, Kyonggi University, Seoul, South Korea",37.2752,127.0095
"System Engineering Team, Semiconductor Business, Samsung Electronics Company Limited, Hwasung, Gyeonggi-Do, South Korea","Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",37.2752,127.0095
"Department of Business and Administration, Kyonggi University, Seoul, South Korea","Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",37.5666791,126.9782914
"Department of Business and Administration, Kyonggi University, Seoul, South Korea","System Engineering Team, Semiconductor Business, Samsung Electronics Company Limited, Hwasung, Gyeonggi-Do, South Korea",37.5666791,126.9782914
"Institute of Semiconductor Engineering (IHT), University of Stuttgart, Stuttgart, Germany","Institute of Electrical and Optical Communications Engineering (INT), University of Stuttgart, Stuttgart, Germany",48.7784485,9.1800132
"Institute of Electrical and Optical Communications Engineering (INT), University of Stuttgart, Stuttgart, Germany","Institute of Semiconductor Engineering (IHT), University of Stuttgart, Stuttgart, Germany",48.7784485,9.1800132
"Department of Physics, Trinity College Dublin, Dublin, Ireland","State Key Laboratory on Integrated Optoelectronics, Institute of Semiconductors, Chinese Academy and Sciences, Beijing, China",53.3493795,-6.2605593
"Department of Physics, Trinity College Dublin, Dublin, Ireland","College of Information Science and Engineering, Huaqiao University, Quanzhou, China",53.3493795,-6.2605593
"College of Information Science and Engineering, Huaqiao University, Quanzhou, China","State Key Laboratory on Integrated Optoelectronics, Institute of Semiconductors, Chinese Academy and Sciences, Beijing, China",25.1901863,118.338717
"College of Information Science and Engineering, Huaqiao University, Quanzhou, China","Department of Physics, Trinity College Dublin, Dublin, Ireland",25.1901863,118.338717
"Nanoelectronics Research Institute, National Institute of Advanced Industrial Science and Technology, RIKEN, Ibaraki, Japan",,36.2869536,140.4703384
"Lincoln Laboratory, Massachusetts Institute of Technology, He is now with Mode-Match Inc, Concord, MA, USA","Lincoln Laboratory, Massachusetts Institute of Technology, Lexington, MA, USA",42.3788774,-72.032366
"CREOL & FPCE, The College of Optics and Photonics, University of Central Florida, Orlando, FL, USA","CREOL, The College of Optics and Photonics, University of Central Florida, Orlando, FL, USA",27.7567667,-81.4639835
"National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy","Department of Physics, University of Pisa and INFN, Pisa, Italy",45.4641943,9.1896346
"National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy","Department of Chemical Physics, University of Bologna, Bologna, Italy",45.4641943,9.1896346
"National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy","European Laboratory for Non Linear Spectroscopy, Florence, Italy",45.4641943,9.1896346
"National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy","Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy",45.4641943,9.1896346
"Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy","Department of Physics, University of Pisa and INFN, Pisa, Italy",45.4641943,9.1896346
"Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy","Department of Chemical Physics, University of Bologna, Bologna, Italy",45.4641943,9.1896346
"Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy","European Laboratory for Non Linear Spectroscopy, Florence, Italy",45.4641943,9.1896346
"Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy","National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy",45.4641943,9.1896346
"Department of Physics, University of Pisa and INFN, Pisa, Italy","Department of Chemical Physics, University of Bologna, Bologna, Italy",43.7159395,10.4018624
"Department of Physics, University of Pisa and INFN, Pisa, Italy","European Laboratory for Non Linear Spectroscopy, Florence, Italy",43.7159395,10.4018624
"Department of Physics, University of Pisa and INFN, Pisa, Italy","National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy",43.7159395,10.4018624
"Department of Physics, University of Pisa and INFN, Pisa, Italy","Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy",43.7159395,10.4018624
"Department of Chemical Physics, University of Bologna, Bologna, Italy","Department of Physics, University of Pisa and INFN, Pisa, Italy",44.4938203,11.3426327
"Department of Chemical Physics, University of Bologna, Bologna, Italy","European Laboratory for Non Linear Spectroscopy, Florence, Italy",44.4938203,11.3426327
"Department of Chemical Physics, University of Bologna, Bologna, Italy","National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy",44.4938203,11.3426327
"Department of Chemical Physics, University of Bologna, Bologna, Italy","Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy",44.4938203,11.3426327
"European Laboratory for Non Linear Spectroscopy, Florence, Italy","Department of Physics, University of Pisa and INFN, Pisa, Italy",43.7698712,11.2555757
"European Laboratory for Non Linear Spectroscopy, Florence, Italy","Department of Chemical Physics, University of Bologna, Bologna, Italy",43.7698712,11.2555757
"European Laboratory for Non Linear Spectroscopy, Florence, Italy","National Institute for the Physics of Matter and the Istituto di Ingegneria dellInformazione e delle Telecomunicazioni Consiglio Nazionale delle Ricerch Department of Elettronica e Informazione, Politecnico di Milano, Milan, Italy",43.7698712,11.2555757
"European Laboratory for Non Linear Spectroscopy, Florence, Italy","Istituto di Fotonica e Nanotecnologie Department of Physics, Politecnico di Milano, Milan, Italy",43.7698712,11.2555757
"Department of Electrical Engineering, I-Shou University, Kaohsiung, Taiwan","TriQuint Semiconductor, Inc., Richardson, TX, USA",22.6203348,120.3120375
"Department of Electrical Engineering, I-Shou University, Kaohsiung, Taiwan","Finisar, Allentown, TX, USA",22.6203348,120.3120375
"Department of Electrical Engineering, I-Shou University, Kaohsiung, Taiwan","Department of Electrical Engineering School of Engineering, Southern Methodist University, Dallas, TX, USA",22.6203348,120.3120375
"Department of Electrical Engineering School of Engineering, Southern Methodist University, Dallas, TX, USA","TriQuint Semiconductor, Inc., Richardson, TX, USA",31.2638905,-98.5456116
"Department of Electrical Engineering School of Engineering, Southern Methodist University, Dallas, TX, USA","Department of Electrical Engineering, I-Shou University, Kaohsiung, Taiwan",31.2638905,-98.5456116
"Department of Electrical Engineering School of Engineering, Southern Methodist University, Dallas, TX, USA","Finisar, Allentown, TX, USA",31.2638905,-98.5456116
"TriQuint Semiconductor, Inc., Richardson, TX, USA","Finisar, Allentown, TX, USA",31.2638905,-98.5456116
"TriQuint Semiconductor, Inc., Richardson, TX, USA","Department of Electrical Engineering, I-Shou University, Kaohsiung, Taiwan",31.2638905,-98.5456116
"TriQuint Semiconductor, Inc., Richardson, TX, USA","Department of Electrical Engineering School of Engineering, Southern Methodist University, Dallas, TX, USA",31.2638905,-98.5456116
"Finisar, Allentown, TX, USA","TriQuint Semiconductor, Inc., Richardson, TX, USA",31.2638905,-98.5456116
"Finisar, Allentown, TX, USA","Department of Electrical Engineering, I-Shou University, Kaohsiung, Taiwan",31.2638905,-98.5456116
"Finisar, Allentown, TX, USA","Department of Electrical Engineering School of Engineering, Southern Methodist University, Dallas, TX, USA",31.2638905,-98.5456116
"Department of Applied Physics, Xi’an University of Technology, Xi’an, China",,34.2607713,108.9423443
"Department of Industrial Engineering and Management, Ariel University, Ariel, Israel","Fab/Sort Manufacturing Division, Intel Corporation, Qiriat-Gat, Israel",30.67943,35.26782512418092
"Department of Industrial Engineering and Management, Ariel University, Ariel, Israel","Department of Mathematics and Computer Science, University of Hagen, Hagen, Germany",30.67943,35.26782512418092
